target_genome	target	n_hits_contig	median_pid	median_cov	contig_seq_len	Collection_Date	Latitude	Longitude	Generic_Host	Source_Niche	Source_Type	PhG	ST	CC	Number_Inc	Acq_Resist	Year	genome_contig
1506	SAMN08347856	contig_42	2	94.4475	97.5805	13163	2017-01-01	40.6331249	-89.3985283	Swine	Livestock	Swine	C	3564	ST23 Cplx	7	Yes	2017	SAMN08347856_contig_42
1507	SAMN08362333	contig_99	33	99.248	100	36642	2017-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	101	ST101 Cplx	3	Yes	2017	SAMN08362333_contig_99
1508	SAMN08362366	contig_120	36	99.248	100	46444	2017-01-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	B1	164	NA	3	Yes	2017	SAMN08362366_contig_120
1509	SAMN08380136	contig_114	19	98.113	100	31768	2017-01-01	46.729553	-94.6858998	Swine	Livestock	Swine	F	117	NA	6	Yes	2017	SAMN08380136_contig_114
1510	SAMN08380136	contig_99	18	99.486	100	21935	2017-01-01	46.729553	-94.6858998	Swine	Livestock	Swine	F	117	NA	6	Yes	2017	SAMN08380136_contig_99
1511	SAMN08380138	contig_24	2	90.948	69.1225	2780	2017-01-01	40.2671941	-86.1349019	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2017	SAMN08380138_contig_24
1512	SAMN08380138	contig_46	6	97.576	100	16232	2017-01-01	40.2671941	-86.1349019	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2017	SAMN08380138_contig_46
1513	SAMN08380138	contig_98	12	97.7985	100	12416	2017-01-01	40.2671941	-86.1349019	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2017	SAMN08380138_contig_98
1514	SAMN08380139	contig_117	4	99.624	100	2396	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_117
1515	SAMN08380139	contig_130	1	100	37.007	819	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_130
1516	SAMN08380139	contig_132	3	100	99.474	1221	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_132
1517	SAMN08380139	contig_148	1	99.485	100	2634	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_148
1518	SAMN08380139	contig_157	2	94.511	73.339	3397	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_157
1519	SAMN08380139	contig_160	3	99.425	58.98	2315	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_160
1520	SAMN08380139	contig_162	3	98.571	90.297	4130	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_162
1521	SAMN08380139	contig_169	5	99.579	100	3270	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_169
1522	SAMN08380139	contig_172	1	100	50	536	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_172
1523	SAMN08380139	contig_177	2	95.2585	52.1045	3396	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_177
1524	SAMN08380139	contig_180	2	87.2095	68.5965	526	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_180
1525	SAMN08380139	contig_189	2	99.4565	67.4605	526	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_189
1526	SAMN08380139	contig_197	1	98.675	88.304	489	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_197
1527	SAMN08380139	contig_22	1	100	37.989	819	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_22
1528	SAMN08380139	contig_39	1	98.578	100	2639	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_39
1529	SAMN08380139	contig_47	1	99.822	32.005	1689	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_47
1530	SAMN08380139	contig_51	4	99.1935	100	3399	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_51
1531	SAMN08380139	contig_59	3	99.248	100	3815	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_59
1532	SAMN08380139	contig_66	1	98.507	52.344	427	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_66
1533	SAMN08380139	contig_72	1	100	46.721	1028	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_72
1534	SAMN08380139	contig_83	1	100	32.005	1689	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_83
1535	SAMN08380139	contig_84	2	91.3095	65.6815	2954	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_84
1536	SAMN08380139	contig_91	3	98.864	99.49	1124	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_91
1537	SAMN08380139	contig_94	11	99.125	100	8747	2017-01-01	37.4315734	-78.6568942	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	4	Yes	2017	SAMN08380139_contig_94
1538	SAMN08380141	contig_100	2	99.123	98.2955	918	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_100
1539	SAMN08380141	contig_103	7	98.936	99.038	3674	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_103
1540	SAMN08380141	contig_115	3	95.858	100	3601	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_115
1541	SAMN08380141	contig_122	1	100	100	8656	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_122
1542	SAMN08380141	contig_132	1	99	48.077	596	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_132
1543	SAMN08380141	contig_153	3	96.03	99.506	6302	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_153
1544	SAMN08380141	contig_154	3	98.113	55.242	949	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_154
1545	SAMN08380141	contig_176	3	97.778	66.912	716	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_176
1546	SAMN08380141	contig_190	1	99.095	63.689	665	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_190
1547	SAMN08380141	contig_194	4	99.2525	85.3775	3133	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_194
1548	SAMN08380141	contig_195	1	100	84.661	865	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_195
1549	SAMN08380141	contig_29	6	98.743	98.4535	2864	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_29
1550	SAMN08380141	contig_3	3	99.27	60.352	949	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_3
1551	SAMN08380141	contig_38	1	99.446	50.56	1094	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_38
1552	SAMN08380141	contig_39	1	100	61.694	472	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_39
1553	SAMN08380141	contig_49	3	93.596	100	5103	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_49
1554	SAMN08380141	contig_69	1	99.42	93.496	2083	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_69
1555	SAMN08380141	contig_70	3	93.382	67.347	820	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_70
1556	SAMN08380141	contig_73	7	98.687	100	6729	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_73
1557	SAMN08380141	contig_75	4	99.258	100	5364	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_75
1558	SAMN08380141	contig_80	4	97.126	100	4238	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_80
1559	SAMN08380141	contig_91	1	99.341	51.822	2733	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_91
1560	SAMN08380141	contig_95	1	100	100	20713	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_95
1561	SAMN08380141	contig_97	1	98.23	51.131	1584	2017-01-01	35.7595731	-79.0192997	Poultry	Poultry	Turkey	B1	58	ST155 Cplx	5	Yes	2017	SAMN08380141_contig_97
1562	SAMN08380144	contig_13	12	99.5885	100	16321	2017-01-01	35.20105	-91.8318334	Poultry	Poultry	Turkey	B1	155	ST155 Cplx	3	Yes	2017	SAMN08380144_contig_13
1563	SAMN08380144	contig_146	22	99.11	100	36390	2017-01-01	35.20105	-91.8318334	Poultry	Poultry	Turkey	B1	155	ST155 Cplx	3	Yes	2017	SAMN08380144_contig_146
1564	SAMN08387162	contig_25	33	98.864	100	33131	2017-01-01	40.4172871	-82.907123	Swine	Livestock	Swine	A	10	ST10 Cplx	5	Yes	2017	SAMN08387162_contig_25
1565	SAMN08387164	contig_97	19	98.936	100	50742	2017-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	A	93	ST168 Cplx	5	Yes	2017	SAMN08387164_contig_97
1566	SAMN08387166	contig_38	1	54.054	50.685	77970	2017-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	0	No	2017	SAMN08387166_contig_38
1567	SAMN08472602	contig_100	3	92.118	96.209	8462	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_100
1568	SAMN08472602	contig_118	3	97.449	96.552	10276	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_118
1569	SAMN08472602	contig_12	3	98.592	100	1063	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_12
1570	SAMN08472602	contig_123	2	97.802	83.456	931	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_123
1571	SAMN08472602	contig_126	2	97.586	67.9385	5197	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_126
1572	SAMN08472602	contig_137	3	99.4	88.629	3181	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_137
1573	SAMN08472602	contig_143	1	99	96.154	877	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_143
1574	SAMN08472602	contig_152	1	99.123	56.811	1178	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_152
1575	SAMN08472602	contig_16	3	93.069	50.725	3203	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_16
1576	SAMN08472602	contig_25	3	100	100	5139	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_25
1577	SAMN08472602	contig_29	2	98.615	65.9275	725	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_29
1578	SAMN08472602	contig_3	12	99.238	100	9606	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_3
1579	SAMN08472602	contig_31	1	100	62.582	1306	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_31
1580	SAMN08472602	contig_51	10	98.7585	100	4778	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_51
1581	SAMN08472602	contig_52	2	99.756	97.442	5806	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_52
1582	SAMN08472602	contig_54	2	99.248	65.9275	725	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_54
1583	SAMN08472602	contig_58	2	92.1435	97.7225	923	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_58
1584	SAMN08472602	contig_8	8	98.718	100	4157	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_8
1585	SAMN08472602	contig_90	1	99.061	96.38	1865	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_90
1586	SAMN08472602	contig_98	5	98.113	100	4958	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08472602_contig_98
1587	SAMN08472603	contig_71	31	98.859	100	58619	2018-01-01	40.6331249	-89.3985283	Swine	Livestock	Swine	F	8089	NA	5	Yes	2018	SAMN08472603_contig_71
1588	SAMN08472603	contig_78	5	99.582	97.778	11338	2018-01-01	40.6331249	-89.3985283	Swine	Livestock	Swine	F	8089	NA	5	Yes	2018	SAMN08472603_contig_78
1589	SAMN08472605	contig_78	10	98.903	100	16524	2018-01-01	41.2033216	-77.1945247	Swine	Livestock	Swine	C	2230	ST23 Cplx	5	Yes	2018	SAMN08472605_contig_78
1590	SAMN08472612	contig_25	1	100	49.462	2250	2018-01-01	40.2671941	-86.1349019	Swine	Livestock	Swine	A	1421	ST46 Cplx	6	Yes	2018	SAMN08472612_contig_25
1591	SAMN08500542	contig_34	1	52.778	49.315	24452	2017-01-01	40.4172871	-82.907123	Poultry	Poultry	Turkey	B1	155	ST155 Cplx	4	Yes	2017	SAMN08500542_contig_34
1592	SAMN08500542	contig_58	35	98.936	100	78733	2017-01-01	40.4172871	-82.907123	Poultry	Poultry	Turkey	B1	155	ST155 Cplx	4	Yes	2017	SAMN08500542_contig_58
1593	SAMN08500545	contig_173	6	99.1875	100	25219	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	542	NA	4	Yes	2018	SAMN08500545_contig_173
1594	SAMN08500545	contig_174	25	98.63	100	38816	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	542	NA	4	Yes	2018	SAMN08500545_contig_174
1595	SAMN08500546	contig_35	33	99.24	100	60229	2018-01-01	40.6331249	-89.3985283	Swine	Livestock	Swine	B2	131	ST131 Cplx	3	Yes	2018	SAMN08500546_contig_35
1596	SAMN08522362	contig_178	11	98.936	100	12833	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	93	ST168 Cplx	3	Yes	2018	SAMN08522362_contig_178
1597	SAMN08522363	contig_1	8	98.4935	98.889	46559	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	58	ST155 Cplx	5	Yes	2018	SAMN08522363_contig_1
1598	SAMN08522364	contig_88	34	94.8665	100	62498	2018-01-01	40.4172871	-82.907123	Swine	Livestock	Swine	B1	5901	NA	4	Yes	2018	SAMN08522364_contig_88
1599	SAMN08522365	contig_100	5	98.496	100	4732	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_100
1600	SAMN08522365	contig_107	10	99.3295	100	7347	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_107
1601	SAMN08522365	contig_116	2	100	87.773	20377	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_116
1602	SAMN08522365	contig_123	1	76.667	30.612	37915	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_123
1603	SAMN08522365	contig_127	2	99.1915	79.143	2864	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_127
1604	SAMN08522365	contig_140	14	99.0195	100	8499	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_140
1605	SAMN08522365	contig_168	11	99.19	100	13304	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_168
1606	SAMN08522365	contig_173	1	99.818	31.321	1652	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_173
1607	SAMN08522365	contig_182	6	98.85	100	5836	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_182
1608	SAMN08522365	contig_83	1	100	80.571	2116	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_83
1609	SAMN08522365	contig_89	1	98.63	100	573	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_89
1610	SAMN08522365	contig_94	3	99.495	97.778	5780	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	C	88	ST23 Cplx	7	Yes	2018	SAMN08522365_contig_94
1611	SAMN08581714	contig_111	30	99.0805	100	25813	2018-01-01	37.9642529	-91.8318334	Swine	Livestock	Swine	C	88	ST23 Cplx	4	Yes	2018	SAMN08581714_contig_111
1612	SAMN08581714	contig_128	5	99.485	100	11160	2018-01-01	37.9642529	-91.8318334	Swine	Livestock	Swine	C	88	ST23 Cplx	4	Yes	2018	SAMN08581714_contig_128
1613	SAMN08581716	contig_48	33	99.13	100	33761	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	B2	131	ST131 Cplx	3	Yes	2018	SAMN08581716_contig_48
1614	SAMN08581897	contig_47	35	98.864	100	80708	2018-01-01	37.8393332	-84.2700179	Swine	Livestock	Swine	B1	58	ST155 Cplx	7	Yes	2018	SAMN08581897_contig_47
1615	SAMN08581898	contig_112	11	98.292	100	19186	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2018	SAMN08581898_contig_112
1616	SAMN08581898	contig_114	19	98.936	100	14469	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2018	SAMN08581898_contig_114
1617	SAMN08581898	contig_28	1	98.788	88.71	661	2018-01-01	41.8780025	-93.097702	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2018	SAMN08581898_contig_28
1618	SAMN08581899	contig_46	34	98.73	100	39239	2018-01-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	10	ST10 Cplx	4	Yes	2018	SAMN08581899_contig_46
1619	SAMN08581900	contig_54	10	99.1875	100	16868	2018-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	B1	101	ST101 Cplx	4	Yes	2018	SAMN08581900_contig_54
1620	SAMN08581900	contig_81	1	100	34.946	1002	2018-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	B1	101	ST101 Cplx	4	Yes	2018	SAMN08581900_contig_81
1621	SAMN08624231	contig_11	1	97.03	99.507	668	2018-01-01	35.0077519	-97.092877	Swine	Livestock	Swine	B1	1196	NA	7	Yes	2018	SAMN08624231_contig_11
1622	SAMN08624231	contig_2	1	95.088	94.684	1051	2018-01-01	35.0077519	-97.092877	Swine	Livestock	Swine	B1	1196	NA	7	Yes	2018	SAMN08624231_contig_2
1623	SAMN08624231	contig_70	1	94.059	99.753	16996	2018-01-01	35.0077519	-97.092877	Swine	Livestock	Swine	B1	1196	NA	7	Yes	2018	SAMN08624231_contig_70
1624	SAMN08624231	contig_78	16	98.883	100	10738	2018-01-01	35.0077519	-97.092877	Swine	Livestock	Swine	B1	1196	NA	7	Yes	2018	SAMN08624231_contig_78
1625	SAMN08624234	contig_146	2	100	97.907	3804	2018-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	A	10	ST10 Cplx	4	Yes	2018	SAMN08624234_contig_146
1626	SAMN08624234	contig_86	33	98.63	100	38918	2018-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	A	10	ST10 Cplx	4	Yes	2018	SAMN08624234_contig_86
1627	SAMN08624236	contig_95	36	98.6225	100	38392	2018-01-01	41.2033216	-77.1945247	Bovine	Livestock	Bovine	B1	441	NA	6	No	2018	SAMN08624236_contig_95
1628	SAMN08631246	contig_13	1	100	50.538	2247	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_13
1629	SAMN08631246	contig_165	5	100	100	5875	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_165
1630	SAMN08631246	contig_166	5	99.291	100	5851	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_166
1631	SAMN08631246	contig_167	2	97.4095	73.861	5728	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_167
1632	SAMN08631246	contig_171	3	100	84.464	4806	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_171
1633	SAMN08631246	contig_174	6	99.7825	100	4659	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_174
1634	SAMN08631246	contig_177	6	98.747	98.2325	4442	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_177
1635	SAMN08631246	contig_179	6	100	100	4287	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_179
1636	SAMN08631246	contig_18	1	100	38.041	2006	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_18
1637	SAMN08631246	contig_180	7	100	100	4012	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_180
1638	SAMN08631246	contig_187	2	99.727	66.1365	3529	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_187
1639	SAMN08631246	contig_19	3	99.248	100	1976	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_19
1640	SAMN08631246	contig_24	2	97.141	59.985	1804	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_24
1641	SAMN08631246	contig_31	2	97.9175	59.306	1345	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_31
1642	SAMN08631246	contig_32	2	99.001	100	1335	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_32
1643	SAMN08631246	contig_44	3	95.918	64.242	961	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_44
1644	SAMN08631246	contig_46	1	85.714	31.111	930	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_46
1645	SAMN08631246	contig_47	1	88.095	31.111	930	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_47
1646	SAMN08631246	contig_52	2	97.5445	62.3935	837	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_52
1647	SAMN08631246	contig_55	2	97.8725	82.044	788	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_55
1648	SAMN08631246	contig_58	1	96.624	58.519	714	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_58
1649	SAMN08631246	contig_74	1	93.617	45.192	563	2018-01-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	8160	NA	4	Yes	2018	SAMN08631246_contig_74
1650	SAMN08631251	contig_104	31	99.158	100	42570	2018-01-01	36.778261	-119.4179324	Swine	Livestock	Swine	A	10	ST10 Cplx	6	Yes	2018	SAMN08631251_contig_104
