genome	seq_name	length	topology	conjugation_genes	relaxase_type	virb4	t4cp	MPF_type
SAMN08581898	contig_114	14469	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08581898	contig_114	14469	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08581898	contig_114	14469	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08581898	contig_114	14469	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581898	contig_114	14469	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08581898	contig_112	19186	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08581898	contig_112	19186	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08581898	contig_112	19186	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08581898	contig_112	19186	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08581898	contig_131	7961	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581898	contig_89	46087	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08581898	contig_66	322	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08581899	contig_46	39239	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08581899	contig_46	39239	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_46	39239	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08581899	contig_67	17021	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_67	17021	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN08581899	contig_67	17021	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN08581899	contig_67	17021	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_67	17021	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_67	17021	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581899	contig_54	31457	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	traU	NA	NA	NA	NA
SAMN08581899	contig_54	31457	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN08581899	contig_54	31457	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN08581899	contig_77	6206	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN08581899	contig_61	21445	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08581899	contig_87	4199	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN08581899	contig_76	6494	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN08581899	contig_76	6494	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN08581899	contig_111	714	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581900	contig_54	16868	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08581900	contig_54	16868	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08581900	contig_54	16868	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08581900	contig_66	4199	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN08624227	contig_27	61595	No terminal repeats	MOBC	MOBC	NA	NA	NA
SAMN08624227	contig_27	61595	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08624227	contig_27	61595	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08624227	contig_27	61595	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08624227	contig_27	61595	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624227	contig_72	2535	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08624231	contig_78	10738	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624231	contig_78	10738	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08624231	contig_78	10738	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08624231	contig_78	10738	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08624231	contig_78	10738	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08624231	contig_61	32438	No terminal repeats	F_trbC	NA	NA	NA	MPF_F
SAMN08624231	contig_61	32438	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08624231	contig_61	32438	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN08624231	contig_23	120683	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN08624231	contig_23	120683	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08624231	contig_23	120683	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624231	contig_88	5859	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN08624231	contig_74	13623	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08624231	contig_74	13623	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08624231	contig_74	13623	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08624231	contig_101	4201	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN08624231	contig_99	4769	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN08624231	contig_75	13072	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08624234	contig_86	38918	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624234	contig_86	38918	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08624234	contig_86	38918	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08624236	contig_95	38392	ITR	F_traL	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traE	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traK	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traB	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traV	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	virb4	NA	virb4	NA	NA
SAMN08624236	contig_95	38392	ITR	F_traW	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traU	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traN	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traF	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traH	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	F_traG	NA	NA	NA	MPF_F
SAMN08624236	contig_95	38392	ITR	MOBF	MOBF	NA	NA	NA
SAMN08624236	contig_126	9286	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN08624236	contig_126	9286	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08624236	contig_126	9286	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08624236	contig_126	9286	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08624236	contig_108	19722	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN08624236	contig_108	19722	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN08624236	contig_108	19722	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624236	contig_118	12432	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624236	contig_118	12432	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08624236	contig_118	12432	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08624236	contig_118	12432	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08624236	contig_118	12432	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN08624236	contig_136	5065	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08624236	contig_136	5065	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN08624236	contig_136	5065	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN08624236	contig_136	5065	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08624236	contig_110	17044	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08624236	contig_142	4045	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08631246	contig_180	4012	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08631246	contig_180	4012	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631246	contig_180	4012	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08631246	contig_166	5851	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08631246	contig_166	5851	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08631246	contig_179	4287	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08631246	contig_179	4287	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08631246	contig_179	4287	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08631246	contig_174	4659	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08631246	contig_174	4659	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08631246	contig_174	4659	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08631246	contig_165	5875	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08631246	contig_165	5875	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08631246	contig_177	4442	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08631246	contig_177	4442	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08631246	contig_171	4806	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08631246	contig_171	4806	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08631246	contig_167	5728	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08631246	contig_19	1976	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08631246	contig_19	1976	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08631246	contig_32	1335	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631246	contig_32	1335	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08631246	contig_168	5299	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08631246	contig_176	4521	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08631251	contig_104	42570	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08631251	contig_104	42570	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08631251	contig_104	42570	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08631252	contig_133	3132	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631252	contig_118	5879	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08631254	contig_99	41240	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08631254	contig_99	41240	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08631254	contig_141	8935	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08714135	contig_229	22655	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08714135	contig_229	22655	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714135	contig_229	22655	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08714135	contig_249	11461	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08714135	contig_211	34750	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN08714135	contig_211	34750	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN08714135	contig_211	34750	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08714135	contig_211	34750	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08714135	contig_211	34750	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08714135	contig_211	34750	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08714135	contig_211	34750	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN08714135	contig_9	5679	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08714135	contig_228	23428	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN08714135	contig_113	660	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN08714137	contig_50	61457	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08714137	contig_50	61457	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714137	contig_50	61457	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08714137	contig_48	77704	No terminal repeats	MOBC	MOBC	NA	NA	NA
SAMN08714137	contig_48	77704	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN08714137	contig_48	77704	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN08714137	contig_48	77704	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN08714137	contig_48	77704	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08714137	contig_48	77704	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN08714137	contig_48	77704	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN08714137	contig_64	20459	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714137	contig_63	23624	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08714137	contig_85	4453	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714137	contig_25	322	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714138	contig_202	38913	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08714138	contig_202	38913	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN08714138	contig_202	38913	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	traU	NA	NA	NA	NA
SAMN08714138	contig_214	24371	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN08714138	contig_214	24371	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN08714138	contig_261	5611	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN08714138	contig_189	60474	ITR	T_virB9	NA	NA	NA	MPF_T
SAMN08714138	contig_189	60474	ITR	T_virB8	NA	NA	NA	MPF_T
SAMN08714138	contig_189	60474	ITR	T_virB6	NA	NA	NA	MPF_T
SAMN08714138	contig_189	60474	ITR	MOBP1	MOBP1	NA	NA	NA
SAMN08714138	contig_155	370	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714138	contig_90	978	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08714144	contig_86	4201	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN08714144	contig_81	4791	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN08719144	contig_83	89590	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	traU	NA	NA	NA	NA
SAMN08719144	contig_83	89590	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN08719144	contig_83	89590	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08719144	contig_103	39706	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08719144	contig_116	20022	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08719150	contig_7	8738	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08719150	contig_7	8738	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08719150	contig_7	8738	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08719150	contig_7	8738	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08719150	contig_14	7915	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN08719150	contig_14	7915	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN08719150	contig_14	7915	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN08719150	contig_14	7915	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN08719150	contig_16	7876	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08719150	contig_16	7876	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08719150	contig_16	7876	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08719150	contig_16	7876	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08719150	contig_40	5189	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08719150	contig_40	5189	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08719150	contig_403	23891	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN08719150	contig_403	23891	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN08719150	contig_403	23891	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	traU	NA	NA	NA	NA
SAMN08719150	contig_259	55488	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN08719150	contig_259	55488	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN08719150	contig_82	2850	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08719150	contig_82	2850	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08719150	contig_82	2850	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08719150	contig_82	2850	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN08719150	contig_32	6308	No terminal repeats	MOBQ	MOBQ	NA	NA	NA
SAMN08719150	contig_57	4145	DTR	MOBP1	MOBP1	NA	NA	NA
SAMN08719150	contig_413	19192	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08719150	contig_413	19192	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08719150	contig_413	19192	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN08719150	contig_413	19192	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08719150	contig_413	19192	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08719150	contig_303	43788	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN08719150	contig_303	43788	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN08719150	contig_303	43788	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN08719150	contig_303	43788	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN08719150	contig_315	37574	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN08719150	contig_315	37574	No terminal repeats	F_traG	NA	NA	NA	MPF_F
